agency_cd,site_no,Date,Discharge_CFS,Discharge_Code,Discharge_CMS
USGS,02296750,2015-12-21,480,A,13.592
USGS,02296750,2015-12-22,457,A,12.941
USGS,02296750,2015-12-23,444,A,12.573
USGS,02296750,2015-12-24,448,A,12.686
USGS,02296750,2015-12-25,446,A,12.629
USGS,02296750,2015-12-26,432,A,12.233
USGS,02296750,2015-12-27,411,A,11.638
USGS,02296750,2015-12-28,398,A,11.27
USGS,02296750,2015-12-29,388,A,10.987
USGS,02296750,2015-12-30,368,A,10.421
USGS,02296750,2015-12-31,351,A,9.939
USGS,02296750,2016-01-01,372,A,10.534
USGS,02296750,2016-01-02,388,A,10.987
USGS,02296750,2016-01-03,389,A,11.015
USGS,02296750,2016-01-04,414,A,11.723
USGS,02296750,2016-01-05,425,A,12.035
USGS,02296750,2016-01-06,388,A,10.987
USGS,02296750,2016-01-07,362,A,10.251
USGS,02296750,2016-01-08,404,A,11.44
USGS,02296750,2016-01-09,465,A,13.167
USGS,02296750,2016-01-10,554,A,15.688
USGS,02296750,2016-01-11,791,A,22.399
USGS,02296750,2016-01-12,846,A,23.956
USGS,02296750,2016-01-13,767,A,21.719
USGS,02296750,2016-01-14,717,A,20.303
USGS,02296750,2016-01-15,851,A,24.098
USGS,02296750,2016-01-16,1510,A,42.758
USGS,02296750,2016-01-17,2230,A,63.147
USGS,02296750,2016-01-18,2810,A,79.57
USGS,02296750,2016-01-19,3220,A,91.18
USGS,02296750,2016-01-20,3430,A,97.127
USGS,02296750,2016-01-21,3410,A,96.56
USGS,02296750,2016-01-22,3160,A,89.481
USGS,02296750,2016-01-23,2810,A,79.57
USGS,02296750,2016-01-24,2460,A,69.659
USGS,02296750,2016-01-25,2170,A,61.448
USGS,02296750,2016-01-26,1890,A,53.519
USGS,02296750,2016-01-27,1860,A,52.669
USGS,02296750,2016-01-28,2380,A,67.394
USGS,02296750,2016-01-29,3020,A,85.517
USGS,02296750,2016-01-30,3410,A,96.56
USGS,02296750,2016-01-31,3570,A,101.091
USGS,02296750,2016-02-01,3540,A,100.242
USGS,02296750,2016-02-02,3380,A,95.711
USGS,02296750,2016-02-03,3150,A,89.198
USGS,02296750,2016-02-04,2900,A,82.119
USGS,02296750,2016-02-05,2680,A,75.889
USGS,02296750,2016-02-06,2500,A,70.792
USGS,02296750,2016-02-07,2470,A,69.943
USGS,02296750,2016-02-08,2510,A,71.075
USGS,02296750,2016-02-09,2570,A,72.774
USGS,02296750,2016-02-10,2520,A,71.358
USGS,02296750,2016-02-11,2350,A,66.545
USGS,02296750,2016-02-12,2130,A,60.315
USGS,02296750,2016-02-13,1880,A,53.236
USGS,02296750,2016-02-14,1620,A,45.873
USGS,02296750,2016-02-15,1400,A,39.644
USGS,02296750,2016-02-16,1280,A,36.246
USGS,02296750,2016-02-17,1360,A,38.511
USGS,02296750,2016-02-18,1410,A,39.927
USGS,02296750,2016-02-19,1300,A,36.812
USGS,02296750,2016-02-20,1200,A,33.98
USGS,02296750,2016-02-21,1170,A,33.131
USGS,02296750,2016-02-22,1170,A,33.131
USGS,02296750,2016-02-23,1180,A,33.414
USGS,02296750,2016-02-24,1200,A,33.98
USGS,02296750,2016-02-25,1260,A,35.679
USGS,02296750,2016-02-26,1310,A,37.095
USGS,02296750,2016-02-27,1260,A,35.679
USGS,02296750,2016-02-28,1130,A,31.998
USGS,02296750,2016-02-29,999,A,28.289
USGS,02296750,2016-03-01,921,A,26.08
USGS,02296750,2016-03-02,865,A,24.494
USGS,02296750,2016-03-03,814,A,23.05
USGS,02296750,2016-03-04,760,A,21.521
USGS,02296750,2016-03-05,710,A,20.105
USGS,02296750,2016-03-06,670,A,18.972
USGS,02296750,2016-03-07,636,A,18.01
USGS,02296750,2016-03-08,603,A,17.075
USGS,02296750,2016-03-09,578,A,16.367
USGS,02296750,2016-03-10,552,A,15.631
USGS,02296750,2016-03-11,516,A,14.611
USGS,02296750,2016-03-12,496,A,14.045
USGS,02296750,2016-03-13,473,A,13.394
USGS,02296750,2016-03-14,458,A,12.969
USGS,02296750,2016-03-15,448,A,12.686
USGS,02296750,2016-03-16,425,A,12.035
USGS,02296750,2016-03-17,407,A,11.525
USGS,02296750,2016-03-18,390,A,11.044
USGS,02296750,2016-03-19,392,A,11.1
USGS,02296750,2016-03-20,479,A,13.564
USGS,02296750,2016-03-21,623,A,17.641
USGS,02296750,2016-03-22,554,A,15.688
USGS,02296750,2016-03-23,476,A,13.479
USGS,02296750,2016-03-24,434,A,12.29
USGS,02296750,2016-03-25,446,A,12.629
USGS,02296750,2016-03-26,522,A,14.781
USGS,02296750,2016-03-27,571,A,16.169
USGS,02296750,2016-03-28,658,A,18.632
USGS,02296750,2016-03-29,691,A,19.567
USGS,02296750,2016-03-30,692,A,19.595
USGS,02296750,2016-03-31,726,A,20.558
USGS,02296750,2016-04-01,760,A,21.521
USGS,02296750,2016-04-02,787,A,22.285
USGS,02296750,2016-04-03,848,A,24.013
USGS,02296750,2016-04-04,909,A,25.74
USGS,02296750,2016-04-05,938,A,26.561
USGS,02296750,2016-04-06,935,A,26.476
USGS,02296750,2016-04-07,929,A,26.306
USGS,02296750,2016-04-08,928,A,26.278
USGS,02296750,2016-04-09,903,A,25.57
USGS,02296750,2016-04-10,834,A,23.616
USGS,02296750,2016-04-11,721,A,20.416
USGS,02296750,2016-04-12,576,A,16.311
USGS,02296750,2016-04-13,478,A,13.535
USGS,02296750,2016-04-14,433,A,12.261
USGS,02296750,2016-04-15,410,A,11.61
USGS,02296750,2016-04-16,397,A,11.242
USGS,02296750,2016-04-17,385,A,10.902
USGS,02296750,2016-04-18,380,A,10.76
USGS,02296750,2016-04-19,358,A,10.137
USGS,02296750,2016-04-20,344,A,9.741
USGS,02296750,2016-04-21,337,A,9.543
USGS,02296750,2016-04-22,319,A,9.033
USGS,02296750,2016-04-23,307,A,8.693
USGS,02296750,2016-04-24,289,A,8.184
USGS,02296750,2016-04-25,272,A,7.702
USGS,02296750,2016-04-26,255,A,7.221
USGS,02296750,2016-04-27,245,A,6.938
USGS,02296750,2016-04-28,235,A,6.654
USGS,02296750,2016-04-29,229,A,6.485
USGS,02296750,2016-04-30,225,A,6.371
USGS,02296750,2016-05-01,206,A,5.833
USGS,02296750,2016-05-02,198,A,5.607
USGS,02296750,2016-05-03,195,A,5.522
USGS,02296750,2016-05-04,248,A,7.023
USGS,02296750,2016-05-05,434,A,12.29
USGS,02296750,2016-05-06,878,A,24.862
USGS,02296750,2016-05-07,750,A,21.238
USGS,02296750,2016-05-08,608,A,17.217
USGS,02296750,2016-05-09,542,A,15.348
USGS,02296750,2016-05-10,477,A,13.507
USGS,02296750,2016-05-11,411,A,11.638
USGS,02296750,2016-05-12,359,A,10.166
USGS,02296750,2016-05-13,320,A,9.061
USGS,02296750,2016-05-14,286,A,8.099
USGS,02296750,2016-05-15,258,A,7.306
USGS,02296750,2016-05-16,237,A,6.711
USGS,02296750,2016-05-17,224,A,6.343
USGS,02296750,2016-05-18,394,A,11.157
USGS,02296750,2016-05-19,1120,A,31.715
USGS,02296750,2016-05-20,1420,A,40.21
USGS,02296750,2016-05-21,1650,A,46.723
USGS,02296750,2016-05-22,1840,A,52.103
USGS,02296750,2016-05-23,1980,A,56.067
USGS,02296750,2016-05-24,2040,A,57.766
USGS,02296750,2016-05-25,1940,A,54.935
USGS,02296750,2016-05-26,1680,A,47.572
USGS,02296750,2016-05-27,1380,A,39.077
USGS,02296750,2016-05-28,1110,A,31.432
USGS,02296750,2016-05-29,903,A,25.57
USGS,02296750,2016-05-30,797,A,22.569
USGS,02296750,2016-05-31,704,A,19.935
USGS,02296750,2016-06-01,581,A,16.452
USGS,02296750,2016-06-02,551,A,15.603
USGS,02296750,2016-06-03,552,A,15.631
USGS,02296750,2016-06-04,550,A,15.574
USGS,02296750,2016-06-05,711,A,20.133
USGS,02296750,2016-06-06,656,A,18.576
USGS,02296750,2016-06-07,640,A,18.123
USGS,02296750,2016-06-08,854,A,24.183
USGS,02296750,2016-06-09,1450,A,41.059
USGS,02296750,2016-06-10,2200,A,62.297
USGS,02296750,2016-06-11,2800,A,79.287
USGS,02296750,2016-06-12,3280,A,92.879
USGS,02296750,2016-06-13,3680,A,104.206
USGS,02296750,2016-06-14,3980,A,112.701
USGS,02296750,2016-06-15,4130,A,116.949
USGS,02296750,2016-06-16,4150,A,117.515
USGS,02296750,2016-06-17,3990,A,112.984
USGS,02296750,2016-06-18,3650,A,103.356
USGS,02296750,2016-06-19,3190,A,90.331
USGS,02296750,2016-06-20,2680,A,75.889
USGS,02296750,2016-06-21,2270,A,64.279
USGS,02296750,2016-06-22,2000,A,56.634
USGS,02296750,2016-06-23,1800,A,50.97
USGS,02296750,2016-06-24,1590,A,45.024
USGS,02296750,2016-06-25,1410,A,39.927
USGS,02296750,2016-06-26,1250,A,35.396
USGS,02296750,2016-06-27,1200,A,33.98
USGS,02296750,2016-06-28,1250,A,35.396
USGS,02296750,2016-06-29,1220,A,34.547
USGS,02296750,2016-06-30,1290,A,36.529
USGS,02296750,2016-07-01,1410,A,39.927
USGS,02296750,2016-07-02,1360,A,38.511
USGS,02296750,2016-07-03,1290,A,36.529
USGS,02296750,2016-07-04,1270,A,35.962
USGS,02296750,2016-07-05,1290,A,36.529
USGS,02296750,2016-07-06,1260,A,35.679
USGS,02296750,2016-07-07,1160,A,32.848
USGS,02296750,2016-07-08,1030,A,29.166
USGS,02296750,2016-07-09,935,A,26.476
USGS,02296750,2016-07-10,835,A,23.645
USGS,02296750,2016-07-11,697,A,19.737
USGS,02296750,2016-07-12,620,A,17.556
USGS,02296750,2016-07-13,654,A,18.519
USGS,02296750,2016-07-14,898,A,25.429
USGS,02296750,2016-07-15,917,A,25.967
USGS,02296750,2016-07-16,967,A,27.382
USGS,02296750,2016-07-17,1230,A,34.83
USGS,02296750,2016-07-18,1410,A,39.927
USGS,02296750,2016-07-19,1380,A,39.077
USGS,02296750,2016-07-20,1260,A,35.679
USGS,02296750,2016-07-21,1270,A,35.962
USGS,02296750,2016-07-22,1350,A,38.228
USGS,02296750,2016-07-23,1930,A,54.652
USGS,02296750,2016-07-24,2480,A,70.226
USGS,02296750,2016-07-25,2830,A,80.137
USGS,02296750,2016-07-26,3030,A,85.8
USGS,02296750,2016-07-27,3050,A,86.366
USGS,02296750,2016-07-28,2910,A,82.402
USGS,02296750,2016-07-29,2690,A,76.172
USGS,02296750,2016-07-30,2470,A,69.943
USGS,02296750,2016-07-31,2370,A,67.111
USGS,02296750,2016-08-01,2280,A,64.562
USGS,02296750,2016-08-02,2050,A,58.05
USGS,02296750,2016-08-03,1760,A,49.838
USGS,02296750,2016-08-04,1520,A,43.042
USGS,02296750,2016-08-05,1460,A,41.343
USGS,02296750,2016-08-06,1460,A,41.343
USGS,02296750,2016-08-07,1440,A,40.776
USGS,02296750,2016-08-08,1540,A,43.608
USGS,02296750,2016-08-09,1650,A,46.723
USGS,02296750,2016-08-10,2210,A,62.58
USGS,02296750,2016-08-11,2660,A,75.323
USGS,02296750,2016-08-12,2870,A,81.269
USGS,02296750,2016-08-13,3180,A,90.048
USGS,02296750,2016-08-14,3640,A,103.073
USGS,02296750,2016-08-15,3940,A,111.568
USGS,02296750,2016-08-16,3950,A,111.852
USGS,02296750,2016-08-17,3700,A,104.772
USGS,02296750,2016-08-18,3300,A,93.446
USGS,02296750,2016-08-19,2900,A,82.119
USGS,02296750,2016-08-20,2540,A,71.925
USGS,02296750,2016-08-21,2240,A,63.43
USGS,02296750,2016-08-22,1970,A,55.784
USGS,02296750,2016-08-23,1660,A,47.006
USGS,02296750,2016-08-24,1310,A,37.095
USGS,02296750,2016-08-25,1080,A,30.582
USGS,02296750,2016-08-26,947,A,26.816
USGS,02296750,2016-08-27,897,A,25.4
USGS,02296750,2016-08-28,911,A,25.797
USGS,02296750,2016-08-29,962,A,27.241
USGS,02296750,2016-08-30,1070,A,30.299
USGS,02296750,2016-08-31,1440,A,40.776
USGS,02296750,2016-09-01,2110,A,59.749
USGS,02296750,2016-09-02,2920,A,82.685
USGS,02296750,2016-09-03,4020,A,113.834
USGS,02296750,2016-09-04,4430,A,125.444
USGS,02296750,2016-09-05,5330,A,150.929
USGS,02296750,2016-09-06,5170,A,146.398
USGS,02296750,2016-09-07,5110,A,144.699
USGS,02296750,2016-09-08,5110,A,144.699
USGS,02296750,2016-09-09,5070,A,143.566
USGS,02296750,2016-09-10,4900,A,138.753
USGS,02296750,2016-09-11,4570,A,129.408
USGS,02296750,2016-09-12,4050,A,114.683
USGS,02296750,2016-09-13,3510,A,99.392
USGS,02296750,2016-09-14,3060,A,86.65
USGS,02296750,2016-09-15,2670,A,75.606
USGS,02296750,2016-09-16,2310,A,65.412
USGS,02296750,2016-09-17,2000,A,56.634
USGS,02296750,2016-09-18,1880,A,53.236
USGS,02296750,2016-09-19,1880,A,53.236
USGS,02296750,2016-09-20,1750,A,49.554
USGS,02296750,2016-09-21,1610,A,45.59
USGS,02296750,2016-09-22,1520,A,43.042
USGS,02296750,2016-09-23,1500,A,42.475
USGS,02296750,2016-09-24,1510,A,42.758
USGS,02296750,2016-09-25,1480,A,41.909
USGS,02296750,2016-09-26,1420,A,40.21
USGS,02296750,2016-09-27,1500,A,42.475
USGS,02296750,2016-09-28,1730,A,48.988
USGS,02296750,2016-09-29,1860,A,52.669
USGS,02296750,2016-09-30,2010,A,56.917
USGS,02296750,2016-10-01,2430,A,68.81
USGS,02296750,2016-10-02,2570,A,72.774
USGS,02296750,2016-10-03,2870,A,81.269
USGS,02296750,2016-10-04,3350,A,94.861
USGS,02296750,2016-10-05,3450,A,97.693
USGS,02296750,2016-10-06,3400,A,96.277
USGS,02296750,2016-10-07,3220,A,91.18
USGS,02296750,2016-10-08,2970,A,84.101
USGS,02296750,2016-10-09,2720,A,77.022
USGS,02296750,2016-10-10,2540,A,71.925
USGS,02296750,2016-10-11,2390,A,67.677
USGS,02296750,2016-10-12,2190,A,62.014
USGS,02296750,2016-10-13,1890,A,53.519
USGS,02296750,2016-10-14,1630,A,46.156
USGS,02296750,2016-10-15,1510,A,42.758
USGS,02296750,2016-10-16,1340,A,37.945
USGS,02296750,2016-10-17,1060,A,30.016
USGS,02296750,2016-10-18,887,A,25.117
USGS,02296750,2016-10-19,822,A,23.276
USGS,02296750,2016-10-20,782,A,22.144
USGS,02296750,2016-10-21,754,A,21.351
USGS,02296750,2016-10-22,729,A,20.643
USGS,02296750,2016-10-23,704,A,19.935
USGS,02296750,2016-10-24,673,A,19.057
USGS,02296750,2016-10-25,629,A,17.811
USGS,02296750,2016-10-26,571,A,16.169
USGS,02296750,2016-10-27,513,A,14.527
USGS,02296750,2016-10-28,475,A,13.451
USGS,02296750,2016-10-29,447,A,12.658
USGS,02296750,2016-10-30,423,A,11.978
USGS,02296750,2016-10-31,402,A,11.383
USGS,02296750,2016-11-01,382,A,10.817
USGS,02296750,2016-11-02,357,A,10.109
USGS,02296750,2016-11-03,329,A,9.316
USGS,02296750,2016-11-04,310,A,8.778
USGS,02296750,2016-11-05,297,A,8.41
USGS,02296750,2016-11-06,282,A,7.985
USGS,02296750,2016-11-07,270,A,7.646
USGS,02296750,2016-11-08,258,A,7.306
USGS,02296750,2016-11-09,250,A,7.079
USGS,02296750,2016-11-10,246,A,6.966
USGS,02296750,2016-11-11,239,A,6.768
USGS,02296750,2016-11-12,232,A,6.57
USGS,02296750,2016-11-13,224,A,6.343
USGS,02296750,2016-11-14,219,A,6.201
USGS,02296750,2016-11-15,215,A,6.088
USGS,02296750,2016-11-16,213,A,6.031
USGS,02296750,2016-11-17,210,A,5.947
USGS,02296750,2016-11-18,203,A,5.748
USGS,02296750,2016-11-19,196,A,5.55
USGS,02296750,2016-11-20,189,A,5.352
USGS,02296750,2016-11-21,182,A,5.154
USGS,02296750,2016-11-22,179,A,5.069
USGS,02296750,2016-11-23,175,A,4.955
USGS,02296750,2016-11-24,171,A,4.842
USGS,02296750,2016-11-25,168,A,4.757
USGS,02296750,2016-11-26,168,A,4.757
USGS,02296750,2016-11-27,167,A,4.729
USGS,02296750,2016-11-28,165,A,4.672
USGS,02296750,2016-11-29,164,A,4.644
USGS,02296750,2016-11-30,164,A,4.644
USGS,02296750,2016-12-01,166,A,4.701
USGS,02296750,2016-12-02,165,A,4.672
USGS,02296750,2016-12-03,163,A,4.616
USGS,02296750,2016-12-04,157,A,4.446
USGS,02296750,2016-12-05,152,A,4.304
USGS,02296750,2016-12-06,152,A,4.304
USGS,02296750,2016-12-07,165,A,4.672
USGS,02296750,2016-12-08,181,A,5.125
USGS,02296750,2016-12-09,180,A,5.097
USGS,02296750,2016-12-10,177,A,5.012
USGS,02296750,2016-12-11,173,A,4.899
USGS,02296750,2016-12-12,164,A,4.644
USGS,02296750,2016-12-13,159,A,4.502
USGS,02296750,2016-12-14,156,A,4.417
USGS,02296750,2016-12-15,152,A,4.304
USGS,02296750,2016-12-16,151,A,4.276
USGS,02296750,2016-12-17,150,A,4.248
USGS,02296750,2016-12-18,147,A,4.163
USGS,02296750,2016-12-19,142,A,4.021
USGS,02296750,2016-12-20,137,A,3.879
USGS,02296750,2016-12-21,136,A,3.851
USGS,02296750,2016-12-22,143,A,4.049
USGS,02296750,2016-12-23,150,A,4.248
USGS,02296750,2016-12-24,146,A,4.134
USGS,02296750,2016-12-25,143,A,4.049
USGS,02296750,2016-12-26,141,A,3.993
USGS,02296750,2016-12-27,138,A,3.908
USGS,02296750,2016-12-28,134,A,3.794
USGS,02296750,2016-12-29,133,A,3.766
USGS,02296750,2016-12-30,132,A,3.738
USGS,02296750,2016-12-31,132,A,3.738
USGS,02296750,2017-01-01,135,A,3.823
USGS,02296750,2017-01-02,133,A,3.766
USGS,02296750,2017-01-03,129,A,3.653
USGS,02296750,2017-01-04,129,A,3.653
USGS,02296750,2017-01-05,127,A,3.596
USGS,02296750,2017-01-06,123,A,3.483
USGS,02296750,2017-01-07,127,A,3.596
USGS,02296750,2017-01-08,143,A,4.049
USGS,02296750,2017-01-09,156,A,4.417
USGS,02296750,2017-01-10,149,A,4.219
USGS,02296750,2017-01-11,142,A,4.021
USGS,02296750,2017-01-12,139,A,3.936
USGS,02296750,2017-01-13,137,A,3.879
USGS,02296750,2017-01-14,134,A,3.794
USGS,02296750,2017-01-15,132,A,3.738
USGS,02296750,2017-01-16,131,A,3.71
USGS,02296750,2017-01-17,130,A,3.681
USGS,02296750,2017-01-18,129,A,3.653
USGS,02296750,2017-01-19,127,A,3.596
USGS,02296750,2017-01-20,124,A,3.511
USGS,02296750,2017-01-21,121,A,3.426
USGS,02296750,2017-01-22,121,A,3.426
USGS,02296750,2017-01-23,134,A,3.794
USGS,02296750,2017-01-24,176,A,4.984
USGS,02296750,2017-01-25,199,A,5.635
USGS,02296750,2017-01-26,182,A,5.154
USGS,02296750,2017-01-27,168,A,4.757
USGS,02296750,2017-01-28,158,A,4.474
USGS,02296750,2017-01-29,155,A,4.389
USGS,02296750,2017-01-30,152,A,4.304
USGS,02296750,2017-01-31,155,A,4.389
USGS,02296750,2017-02-01,154,A,4.361
USGS,02296750,2017-02-02,150,A,4.248
USGS,02296750,2017-02-03,145,A,4.106
USGS,02296750,2017-02-04,140,A,3.964
USGS,02296750,2017-02-05,136,A,3.851
USGS,02296750,2017-02-06,135,A,3.823
USGS,02296750,2017-02-07,134,A,3.794
USGS,02296750,2017-02-08,138,A,3.908
USGS,02296750,2017-02-09,136,A,3.851
USGS,02296750,2017-02-10,139,A,3.936
USGS,02296750,2017-02-11,139,A,3.936
USGS,02296750,2017-02-12,130,A,3.681
USGS,02296750,2017-02-13,125,A,3.54
USGS,02296750,2017-02-14,122,A,3.455
USGS,02296750,2017-02-15,120,A,3.398
USGS,02296750,2017-02-16,119,A,3.37
USGS,02296750,2017-02-17,115,A,3.256
USGS,02296750,2017-02-18,113,A,3.2
USGS,02296750,2017-02-19,113,A,3.2
USGS,02296750,2017-02-20,111,A,3.143
USGS,02296750,2017-02-21,113,A,3.2
USGS,02296750,2017-02-22,118,A,3.341
USGS,02296750,2017-02-23,119,A,3.37
USGS,02296750,2017-02-24,133,A,3.766
USGS,02296750,2017-02-25,152,A,4.304
USGS,02296750,2017-02-26,141,A,3.993
USGS,02296750,2017-02-27,126,A,3.568
USGS,02296750,2017-02-28,118,A,3.341
USGS,02296750,2017-03-01,112,A,3.171
USGS,02296750,2017-03-02,111,A,3.143
USGS,02296750,2017-03-03,107,A,3.03
USGS,02296750,2017-03-04,103,A,2.917
USGS,02296750,2017-03-05,98.5,A,2.789
USGS,02296750,2017-03-06,95.4,A,2.701
USGS,02296750,2017-03-07,95,A,2.69
USGS,02296750,2017-03-08,94.2,A,2.667
USGS,02296750,2017-03-09,93.9,A,2.659
USGS,02296750,2017-03-10,95.3,A,2.699
USGS,02296750,2017-03-11,92.6,A,2.622
USGS,02296750,2017-03-12,89.5,A,2.534
USGS,02296750,2017-03-13,93.6,A,2.65
USGS,02296750,2017-03-14,117,A,3.313
USGS,02296750,2017-03-15,155,A,4.389
USGS,02296750,2017-03-16,152,A,4.304
USGS,02296750,2017-03-17,129,A,3.653
USGS,02296750,2017-03-18,114,A,3.228
USGS,02296750,2017-03-19,105,A,2.973
USGS,02296750,2017-03-20,98.6,A,2.792
USGS,02296750,2017-03-21,97.1,A,2.75
USGS,02296750,2017-03-22,95.3,A,2.699
USGS,02296750,2017-03-23,94.5,A,2.676
USGS,02296750,2017-03-24,93.6,A,2.65
USGS,02296750,2017-03-25,92.3,A,2.614
USGS,02296750,2017-03-26,92.5,A,2.619
USGS,02296750,2017-03-27,89.9,A,2.546
USGS,02296750,2017-03-28,88,A,2.492
USGS,02296750,2017-03-29,86.7,A,2.455
USGS,02296750,2017-03-30,84.5,A,2.393
USGS,02296750,2017-03-31,82.7,A,2.342
USGS,02296750,2017-04-01,80.4,A,2.277
USGS,02296750,2017-04-02,78,A,2.209
USGS,02296750,2017-04-03,76.9,A,2.178
USGS,02296750,2017-04-04,77,A,2.18
USGS,02296750,2017-04-05,83.6,A,2.367
USGS,02296750,2017-04-06,81.5,A,2.308
USGS,02296750,2017-04-07,78.9,A,2.234
USGS,02296750,2017-04-08,97.7,A,2.767
USGS,02296750,2017-04-09,103,A,2.917
USGS,02296750,2017-04-10,92.9,A,2.631
USGS,02296750,2017-04-11,84.4,A,2.39
USGS,02296750,2017-04-12,78.8,A,2.231
USGS,02296750,2017-04-13,76.2,A,2.158
USGS,02296750,2017-04-14,73.4,A,2.078
USGS,02296750,2017-04-15,70.6,A,1.999
USGS,02296750,2017-04-16,68.8,A,1.948
USGS,02296750,2017-04-17,68.2,A,1.931
USGS,02296750,2017-04-18,68.1,A,1.928
USGS,02296750,2017-04-19,66.2,A,1.875
USGS,02296750,2017-04-20,63.4,A,1.795
USGS,02296750,2017-04-21,61.1,A,1.73
USGS,02296750,2017-04-22,61.4,A,1.739
USGS,02296750,2017-04-23,61.5,A,1.741
USGS,02296750,2017-04-24,61.3,A,1.736
USGS,02296750,2017-04-25,59.7,A,1.691
USGS,02296750,2017-04-26,57.1,A,1.617
USGS,02296750,2017-04-27,54.3,A,1.538
USGS,02296750,2017-04-28,50.9,A,1.441
USGS,02296750,2017-04-29,47,A,1.331
USGS,02296750,2017-04-30,43.6,A,1.235
USGS,02296750,2017-05-01,41.3,A,1.169
USGS,02296750,2017-05-02,40.4,A,1.144
USGS,02296750,2017-05-03,42.7,A,1.209
USGS,02296750,2017-05-04,49.3,A,1.396
USGS,02296750,2017-05-05,45.5,A,1.288
USGS,02296750,2017-05-06,41.9,A,1.186
USGS,02296750,2017-05-07,38.9,A,1.102
USGS,02296750,2017-05-08,35.6,A,1.008
USGS,02296750,2017-05-09,31.8,A,0.9
USGS,02296750,2017-05-10,29.1,A e,0.824
USGS,02296750,2017-05-11,27.3,A e,0.773
USGS,02296750,2017-05-12,25.3,A e,0.716
USGS,02296750,2017-05-13,23.9,A e,0.677
USGS,02296750,2017-05-14,21.7,A e,0.614
USGS,02296750,2017-05-15,19.8,A e,0.561
USGS,02296750,2017-05-16,19.8,A e,0.561
USGS,02296750,2017-05-17,19.4,A e,0.549
USGS,02296750,2017-05-18,19.6,A e,0.555
USGS,02296750,2017-05-19,18.7,A e,0.53
USGS,02296750,2017-05-20,18.6,A e,0.527
USGS,02296750,2017-05-21,17,A e,0.481
USGS,02296750,2017-05-22,14.6,A e,0.413
USGS,02296750,2017-05-23,30.5,A,0.864
USGS,02296750,2017-05-24,35.8,A,1.014
USGS,02296750,2017-05-25,55.5,A,1.572
USGS,02296750,2017-05-26,52.8,A,1.495
USGS,02296750,2017-05-27,44.2,A,1.252
USGS,02296750,2017-05-28,34.8,A,0.985
USGS,02296750,2017-05-29,29.1,A,0.824
USGS,02296750,2017-05-30,24.6,A,0.697
USGS,02296750,2017-05-31,23.6,A,0.668
USGS,02296750,2017-06-01,65.6,A,1.858
USGS,02296750,2017-06-02,60.3,A,1.708
USGS,02296750,2017-06-03,62.9,A,1.781
USGS,02296750,2017-06-04,65.7,A,1.86
USGS,02296750,2017-06-05,70.2,A,1.988
USGS,02296750,2017-06-06,95.6,A,2.707
USGS,02296750,2017-06-07,201,A,5.692
USGS,02296750,2017-06-08,511,A,14.47
USGS,02296750,2017-06-09,667,A,18.887
USGS,02296750,2017-06-10,548,A,15.518
USGS,02296750,2017-06-11,411,A,11.638
USGS,02296750,2017-06-12,550,A,15.574
USGS,02296750,2017-06-13,848,A,24.013
USGS,02296750,2017-06-14,1080,A,30.582
USGS,02296750,2017-06-15,1470,A,41.626
USGS,02296750,2017-06-16,2130,A,60.315
USGS,02296750,2017-06-17,2830,A,80.137
USGS,02296750,2017-06-18,3250,A,92.03
USGS,02296750,2017-06-19,3720,A,105.339
USGS,02296750,2017-06-20,4310,A,122.046
USGS,02296750,2017-06-21,4500,A,127.426
USGS,02296750,2017-06-22,4070,A,115.25
USGS,02296750,2017-06-23,3290,A,93.162
USGS,02296750,2017-06-24,2460,A,69.659
USGS,02296750,2017-06-25,1790,A,50.687
USGS,02296750,2017-06-26,1430,A,40.493
USGS,02296750,2017-06-27,1460,A,41.343
USGS,02296750,2017-06-28,1300,A,36.812
USGS,02296750,2017-06-29,1490,A,42.192
USGS,02296750,2017-06-30,1880,A,53.236
USGS,02296750,2017-07-01,2130,A,60.315
USGS,02296750,2017-07-02,2360,A,66.828
USGS,02296750,2017-07-03,2430,A,68.81
USGS,02296750,2017-07-04,1930,A,54.652
USGS,02296750,2017-07-05,1300,A,36.812
USGS,02296750,2017-07-06,987,A,27.949
USGS,02296750,2017-07-07,823,A,23.305
USGS,02296750,2017-07-08,711,A,20.133
USGS,02296750,2017-07-09,659,A,18.661
USGS,02296750,2017-07-10,682,A,19.312
USGS,02296750,2017-07-11,807,A,22.852
USGS,02296750,2017-07-12,1360,A,38.511
USGS,02296750,2017-07-13,2000,A,56.634
USGS,02296750,2017-07-14,1690,A,47.855
USGS,02296750,2017-07-15,1550,A,43.891
USGS,02296750,2017-07-16,1280,A,36.246
USGS,02296750,2017-07-17,980,A,27.751
USGS,02296750,2017-07-18,833,A,23.588
USGS,02296750,2017-07-19,1020,A,28.883
USGS,02296750,2017-07-20,1160,A,32.848
USGS,02296750,2017-07-21,1270,A,35.962
USGS,02296750,2017-07-22,1340,A,37.945
USGS,02296750,2017-07-23,1270,A,35.962
USGS,02296750,2017-07-24,1240,A,35.113
USGS,02296750,2017-07-25,1160,A,32.848
USGS,02296750,2017-07-26,1080,A,30.582
USGS,02296750,2017-07-27,1300,A,36.812
USGS,02296750,2017-07-28,2120,A,60.032
USGS,02296750,2017-07-29,2150,A,60.881
USGS,02296750,2017-07-30,1660,A,47.006
USGS,02296750,2017-07-31,1550,A,43.891
USGS,02296750,2017-08-01,2480,A,70.226
