time,TN
2003-08-01,1.9244884385702816
2003-08-02,1.8733480906818831
2003-08-03,1.8395632965384656
2003-08-04,1.8236680609258813
2003-08-05,1.8195261367944064
2003-08-06,1.8366862351572126
2003-08-07,1.8709009422480534
2003-08-08,1.9153138923133242
2003-08-09,1.926022747525682
2003-08-10,1.9154722444479386
2003-08-11,1.8955294198118593
2003-08-12,1.8707284413061858
2003-08-13,1.8489105321659656
2003-08-14,1.8531615105956072
2003-08-15,1.8964861839600544
2003-08-16,1.9642640672734493
2003-08-17,2.009543078401975
2003-08-18,2.0131351499521104
2003-08-19,1.9759885520518612
2003-08-20,1.940101269022756
2003-08-21,1.9319339568766905
2003-08-22,1.9406194646610777
2003-08-23,1.9339039076422035
2003-08-24,1.9331245912226824
2003-08-25,1.9397670476351687
2003-08-26,1.9238108250563808
2003-08-27,1.913633273901114
2003-08-28,1.924112498626108
2003-08-29,1.9313413175232068
2003-08-30,1.937589170985308
2003-08-31,1.9484061214687427
2003-09-01,1.9481910264242475
2003-09-02,1.9465607411753298
2003-09-03,1.9339423058477598
2003-09-04,1.9233304805472942
2003-09-05,1.9144845570164644
2003-09-06,1.9070776569696786
2003-09-07,1.9129622307938619
2003-09-08,1.682807703522704
2003-09-09,1.5628951705609055
2003-09-10,1.5962888228464513
2003-09-11,1.658782853549083
2003-09-12,1.727657813970369
2003-09-13,1.778143871754725
2003-09-14,1.8189400323322709
2003-09-15,1.8445642394698745
2003-09-16,1.8309483029368638
2003-09-17,1.8060047087736888
2003-09-18,1.7760304979677177
2003-09-19,1.770772091847653
2003-09-20,1.782745472428475
2003-09-21,1.7948873913645012
2003-09-22,1.8218572061500125
2003-09-23,1.8348639088615821
2003-09-24,1.8273648506647837
2003-09-25,1.8712807413543995
2003-09-26,1.9557081255738717
2003-09-27,1.994643633160686
2003-09-28,2.006547061030106
2003-09-29,1.9967074374064953
2003-09-30,2.0037385123092664
2003-10-01,2.022151564458714
2003-10-02,2.032581062760286
2003-10-03,2.045030708754794
2003-10-04,2.039699907347729
2003-10-05,2.034331660544502
2003-10-06,2.033930343522907
2003-10-07,2.0171983846367314
2003-10-08,1.9961512676348026
2003-10-09,1.9787325417710324
2003-10-10,1.9602337264510523
2003-10-11,1.9477013292496153
2003-10-12,1.9441398674621087
2003-10-13,1.9378394493144304
2003-10-14,1.9319998028174683
2003-10-15,1.9101077584542896
2003-10-16,1.9023163958196443
2003-10-17,1.9129911112085316
2003-10-18,1.9216916123650354
2003-10-19,1.925919606716705
2003-10-20,1.942762488108451
2003-10-21,1.9561987167328732
2003-10-22,1.9478696640120532
2003-10-23,1.9179320282389156
2003-10-24,1.887439577492062
2003-10-25,1.8599022009746038
2003-10-26,1.8346554786019953
2003-10-27,1.8384081829230177
2003-10-28,1.8651364138702595
2003-10-29,1.8755265832215464
2003-10-30,1.8446616042543145
2003-10-31,1.8241267647830666
2003-11-01,1.8243137014609403
2003-11-02,1.8403858456948163
2003-11-03,1.8594289521367549
2003-11-04,1.8541598436631364
2003-11-05,1.8475139788955472
2003-11-06,1.8481796607691483
2003-11-07,1.8276138111994173
2003-11-08,1.8115024518415037
2003-11-09,1.7929175711332948
2003-11-10,1.7959745746660385
2003-11-11,1.812411984587554
2003-11-12,1.7993399088211612
2003-11-13,1.7389034142839017
2003-11-14,1.729279612057436
2003-11-15,1.767588080910037
2003-11-16,1.7927470782241708
2003-11-17,1.799450096786504
2003-11-18,1.801826470558677
2003-11-19,1.824944002489218
2003-11-20,1.8633045065780647
2003-11-21,1.8980353765247149
2003-11-22,1.8964049640406229
2003-11-23,1.9191951028562515
2003-11-24,1.9431678431072297
2003-11-25,1.9415694156915533
2003-11-26,1.9145621068970953
2003-11-27,1.9160232186272823
2003-11-28,1.918738384940168
2003-11-29,1.8949000439721202
2003-11-30,1.8927921475771967
2003-12-01,1.8974592428950634
2003-12-02,1.8971434717663649
2003-12-03,1.8810158046750198
2003-12-04,1.8886174736454744
2003-12-05,1.9107572686288108
2003-12-06,1.938472097503749
2003-12-07,1.9356965179980057
2003-12-08,1.940786283752145
2003-12-09,1.9706857990325926
2003-12-10,1.9891192855917328
2003-12-11,1.9821137951107999
2003-12-12,1.9622691211888634
2003-12-13,1.931196241636675
2003-12-14,1.9099342120766913
2003-12-15,1.8879084525575445
2003-12-16,1.8777208536360637
2003-12-17,1.8781542235321427
2003-12-18,1.8750528736311616
2003-12-19,1.8667725941929194
2003-12-20,1.8670645596434945
2003-12-21,1.8659287219797112
2003-12-22,1.8718203237626454
2003-12-23,1.8777606032900365
2003-12-24,1.9000341922887423
2003-12-25,1.9167854643774875
2003-12-26,1.9366937235615427
2003-12-27,1.9295998751164762
2003-12-28,1.9068078710764502
2003-12-29,1.8834964269004177
2003-12-30,1.867838259838452
2003-12-31,1.8671412891700567
2004-01-01,1.8731628459207668
2004-01-02,1.8545862366603285
2004-01-03,1.8432483879602228
2004-01-04,1.8449176759526453
2004-01-05,1.8617526614257751
2004-01-06,1.8711843950318636
2004-01-07,1.8826184016288439
2004-01-08,1.8653999430970891
2004-01-09,1.8488313600560302
2004-01-10,1.8417969853109886
2004-01-11,1.860952119330252
2004-01-12,1.8852343343812095
2004-01-13,1.9103912156994194
2004-01-14,1.944184489342828
2004-01-15,1.9479102044072056
2004-01-16,1.9376339904616724
2004-01-17,1.948513391829334
2004-01-18,1.966918828714017
2004-01-19,1.95805708555391
2004-01-20,1.9549680751593552
2004-01-21,1.8171252259690072
2004-01-22,1.7385925155546058
2004-01-23,1.7439719031973655
2004-01-24,1.7609575720242427
2004-01-25,1.767520267284912
2004-01-26,1.8015537498230052
2004-01-27,1.8482809139903382
2004-01-28,1.8863487976098274
2004-01-29,1.9134177770787015
2004-01-30,1.9173955774734694
2004-01-31,1.9130485546359726
2004-02-01,1.9124862758518777
2004-02-02,1.9202868143768372
2004-02-03,1.9186248590498716
2004-02-04,1.9032833995845817
2004-02-05,1.8940269807416144
2004-02-06,1.8888128241032591
2004-02-07,1.91511957719793
2004-02-08,1.9405115001659108
2004-02-09,1.9507650378778303
2004-02-10,1.891415129695676
2004-02-11,1.8397406825863056
2004-02-12,1.8124526590089993
2004-02-13,1.7992634847538331
2004-02-14,1.7887330124992378
2004-02-15,1.7774376507207112
2004-02-16,1.7843834958773972
2004-02-17,1.8195393968777689
2004-02-18,1.820322021009634
2004-02-19,1.837421554029725
2004-02-20,1.862032757414911
2004-02-21,1.87820743426409
2004-02-22,1.8990715821909092
2004-02-23,1.9148158940798057
2004-02-24,1.9195021388617068
2004-02-25,1.9054300547769205
2004-02-26,1.8984519645727629
2004-02-27,1.907883892594546
2004-02-28,1.9309556687591158
2004-02-29,1.9388336497832404
2004-03-01,1.9371966612758407
2004-03-02,1.921916419714144
2004-03-03,1.9124448190556902
2004-03-04,1.8936514659464267
2004-03-05,1.8676231868907103
2004-03-06,1.8429674245838723
2004-03-07,1.8349669298010554
2004-03-08,1.840034969225333
2004-03-09,1.8635455032444832
2004-03-10,1.8760882310891234
2004-03-11,1.8817795668063155
2004-03-12,1.8906281805113427
2004-03-13,1.8852029487644715
2004-03-14,1.8670462035629178
2004-03-15,1.8682771826044384
2004-03-16,1.8814159928091518
2004-03-17,1.8807328838857629
2004-03-18,1.8025470623641218
2004-03-19,1.776699978302223
2004-03-20,1.792446598899789
2004-03-21,1.8068410666012649
2004-03-22,1.8441919156615183
2004-03-23,1.8824232307224422
2004-03-24,1.9039336652502885
2004-03-25,1.9050272835654687
2004-03-26,1.8961395532910374
2004-03-27,1.8705413085117661
2004-03-28,1.8388439837028199
2004-03-29,1.8104863527339383
2004-03-30,1.807352452126511
2004-03-31,1.8360339001530062
2004-04-01,1.8766814891789902
2004-04-02,1.9336858282568323
2004-04-03,1.9735483895315835
2004-04-04,1.9841919556351573
2004-04-05,1.9706224120793399
2004-04-06,1.9609741457524672
2004-04-07,1.9480181635526068
2004-04-08,1.9276504750959331
2004-04-09,1.9025051751028659
2004-04-10,1.8714877746738208
2004-04-11,1.875420819989614
2004-04-12,1.8803312927122977
2004-04-13,1.8685488732499913
2004-04-14,1.5814225988206425
2004-04-15,1.45165382213716
2004-04-16,1.5187566136067843
2004-04-17,1.5956623959444896
2004-04-18,1.6523805815345445
2004-04-19,1.6974341045057273
2004-04-20,1.7216471728183704
2004-04-21,1.74020427535641
2004-04-22,1.760616251053779
2004-04-23,1.7746629653602222
2004-04-24,1.7772371513711707
2004-04-25,1.7851688058790929
2004-04-26,1.779609562447633
2004-04-27,1.7937646270954235
2004-04-28,1.8174898244521962
2004-04-29,1.8372819150327069
2004-04-30,1.8424089194729212
2004-05-01,1.8433694399967497
2004-05-02,1.846786717895181
2004-05-03,1.8502754549185396
2004-05-04,1.867619896978361
2004-05-05,1.8732732649240793
2004-05-06,1.8474708340839252
2004-05-07,1.8181039748723276
2004-05-08,1.8361585837492655
2004-05-09,1.8491342242548339
2004-05-10,1.8360494284937265
2004-05-11,1.847650115650756
2004-05-12,1.842557780714025
2004-05-13,1.8283630661122356
2004-05-14,1.8238758501131305
2004-05-15,1.8178457555674388
2004-05-16,1.8055986746598975
2004-05-17,1.7919658265832115
2004-05-18,1.7777642593365819
2004-05-19,1.7838106768432533
2004-05-20,1.8133234365791255
2004-05-21,1.8306740205963938
2004-05-22,1.838963656362762
2004-05-23,1.842149727074916
2004-05-24,1.8442559400075405
2004-05-25,1.867807499757322
2004-05-26,1.9100827554218438
2004-05-27,1.9376794911699857
2004-05-28,1.9581545660567206
2004-05-29,1.954696419304006
2004-05-30,1.9230345001926
2004-05-31,1.8831052538434858
2004-06-01,1.8692641294145682
2004-06-02,1.6315171337478243
2004-06-03,1.5079898614970029
2004-06-04,1.546858848900893
2004-06-05,1.608238468643047
2004-06-06,1.6625054955475775
2004-06-07,1.7040688267174802
2004-06-08,1.7443328411007193
2004-06-09,1.7723926346015795
2004-06-10,1.7927895888643435
2004-06-11,1.7903258765633474
2004-06-12,1.7760909847112916
2004-06-13,1.776808027126055
2004-06-14,1.7857573697379823
2004-06-15,1.797124039217868
2004-06-16,1.8288670018903659
2004-06-17,1.8369940071540853
2004-06-18,1.8160879167599646
2004-06-19,1.790783959090404
2004-06-20,1.7905345041466827
2004-06-21,1.8110331260573675
2004-06-22,1.8141269118014807
2004-06-23,1.6227144226430472
2004-06-24,1.5230638320094758
2004-06-25,1.5581638049905515
2004-06-26,1.5951628557755366
2004-06-27,1.6416722490555187
2004-06-28,1.687102014584017
2004-06-29,1.7208361394194327
2004-06-30,1.7401793467403768
2004-07-01,1.7628066923263606
2004-07-02,1.7837740978409815
2004-07-03,1.798681177424234
2004-07-04,1.809839781419051
2004-07-05,1.8324432977348857
2004-07-06,1.8421043782661328
2004-07-07,1.8361166586125446
2004-07-08,1.8357215470020396
2004-07-09,1.8387842459120067
2004-07-10,1.844920249146489
2004-07-11,1.8434652066465753
2004-07-12,1.7101483831156268
2004-07-13,1.6471591772488328
2004-07-14,1.6783395636686003
2004-07-15,1.7176377475435691
2004-07-16,1.7397660180065138
2004-07-17,1.7608209528701027
2004-07-18,1.784474946511459
2004-07-19,1.813978062123905
2004-07-20,1.8349158955823341
2004-07-21,1.8323959297454906
2004-07-22,1.8200411170496407
2004-07-23,1.8295882540267159
2004-07-24,1.818804779740141
2004-07-25,1.817621772025192
2004-07-26,1.8285690141466422
2004-07-27,1.8297383102032383
2004-07-28,1.8360991184736848
2004-07-29,1.8488093117426039
2004-07-30,1.8704951489514905
2004-07-31,1.8977233735768448
2004-08-01,1.9018551112997601
2004-08-02,1.9013431105218601
2004-08-03,1.9010726170385215
2004-08-04,1.9131393397604397
2004-08-05,1.9240897238803985
2004-08-06,1.9257099866297687
2004-08-07,1.9298771936804997
2004-08-08,1.9157769668770241
2004-08-09,1.8904316744619016
2004-08-10,1.8692119671211358
2004-08-11,1.8584641415979692
2004-08-12,1.8558364626377994
2004-08-13,1.860650240503914
2004-08-14,1.8744005545572862
2004-08-15,1.8934959276838006
2004-08-16,1.6973648894370705
2004-08-17,1.5669550642496497
2004-08-18,1.5852528941561563
2004-08-19,1.6476335423147452
2004-08-20,1.7071326005876235
2004-08-21,1.7496670934840592
2004-08-22,1.7829305412657563
2004-08-23,1.800899034939618
2004-08-24,1.8011696768153191
2004-08-25,1.8042347617070111
2004-08-26,1.802296193716704
2004-08-27,1.7903302293512482
2004-08-28,1.791243425440197
2004-08-29,1.8134972549639672
2004-08-30,1.8342167341755422
2004-08-31,1.8281539755214853
2004-09-01,1.8059347335298317
2004-09-02,1.7789093422907907
2004-09-03,1.7691086017517728
2004-09-04,1.7878904009996803
2004-09-05,1.8290540586351718
2004-09-06,1.8596126655987641
2004-09-07,1.8746311657149273
2004-09-08,1.8916301015233223
2004-09-09,1.9169974884125296
2004-09-10,1.9243276546958619
2004-09-11,1.909191713914104
2004-09-12,1.896528532632747
2004-09-13,1.8896976524152267
2004-09-14,1.885087897833707
2004-09-15,1.8786298056364028
2004-09-16,1.8991340249341626
2004-09-17,1.912588216703826
2004-09-18,1.9170915713660872
2004-09-19,1.9244268196774177
2004-09-20,1.9450339600076636
2004-09-21,1.9563972364368778
2004-09-22,1.9600973465501725
2004-09-23,1.936982657758067
2004-09-24,1.9111100849703817
2004-09-25,1.897641371072907
2004-09-26,1.8720324288923684
2004-09-27,1.8677901523640386
2004-09-28,1.8694505237870715
2004-09-29,1.578877654759728
2004-09-30,1.4588378174771703
2004-10-01,1.4991627870468522
2004-10-02,1.561011459710047
2004-10-03,1.6071268582282632
2004-10-04,1.6485387492712231
2004-10-05,1.6888268385770444
2004-10-06,1.7128037180508948
2004-10-07,1.7322360451120904
2004-10-08,1.7491246255350683
2004-10-09,1.77901631725293
2004-10-10,1.8049434442849794
2004-10-11,1.7950275324404326
2004-10-12,1.7897703821435387
2004-10-13,1.8178070260516033
2004-10-14,1.850832986069824
2004-10-15,1.874800147272156
2004-10-16,1.861988570254294
2004-10-17,1.8544432318958497
2004-10-18,1.8616363212123117
2004-10-19,1.8664156663946103
2004-10-20,1.8632108021857752
2004-10-21,1.857499584636634
2004-10-22,1.8497969975576118
2004-10-23,1.843862970692062
2004-10-24,1.8511907694709007
2004-10-25,1.8514366370752386
2004-10-26,1.843155251172578
2004-10-27,1.8471311179240373
2004-10-28,1.860899728082376
2004-10-29,1.8759903427249602
2004-10-30,1.9000565055401522
2004-10-31,1.907554055219054
2004-11-01,1.9351274808889307
2004-11-02,1.9655628775885956
2004-11-03,1.9916446522230185
2004-11-04,2.000844348792922
2004-11-05,1.9908098984352514
2004-11-06,1.9988973465351771
2004-11-07,2.0038088280238857
2004-11-08,1.9998381421888
2004-11-09,2.001312684926333
2004-11-10,2.012008912877489
2004-11-11,2.037158830417038
2004-11-12,2.0654129971727277
2004-11-13,2.055690457936904
2004-11-14,2.03225506360436
2004-11-15,2.0202013418973084
2004-11-16,2.0156731728767685
2004-11-17,2.0018889945898284
2004-11-18,1.95545949323553
2004-11-19,1.9071736055231054
2004-11-20,1.8843380747781582
2004-11-21,1.881860210596598
2004-11-22,1.8859866848499558
2004-11-23,1.9181736819001638
2004-11-24,1.9507876043292542
2004-11-25,1.9541982361304329
2004-11-26,1.9425075285492208
2004-11-27,1.9287994516870506
2004-11-28,1.920211551329809
2004-11-29,1.8974625135119685
2004-11-30,1.8958930635860054
2004-12-01,1.9275481036466187
2004-12-02,1.9504313605661443
2004-12-03,1.9466100051014326
2004-12-04,1.9356458399651808
2004-12-05,1.9137630615017358
2004-12-06,1.8848095977041788
2004-12-07,1.887307850054833
2004-12-08,1.8967931091038102
2004-12-09,1.882772472812118
2004-12-10,1.8914905097358203
2004-12-11,1.907248331167319
2004-12-12,1.920847109205715
2004-12-13,1.9285967259679697
2004-12-14,1.9231817854211213
2004-12-15,1.9188103464564377
2004-12-16,1.9106747033841243
2004-12-17,1.9134163044227182
2004-12-18,1.9362890916912374
2004-12-19,1.9480319843704663
2004-12-20,1.9480710911677097
2004-12-21,1.9163244055006767
2004-12-22,1.8908781203165044
2004-12-23,1.8787667432091255
2004-12-24,1.8747018536205595
2004-12-25,1.8830163147536483
2004-12-26,1.8764785546586658
2004-12-27,1.8853473794158218
2004-12-28,1.8990778334036804
2004-12-29,1.9088411284130422
2004-12-30,1.9029407989241007
2004-12-31,1.87769659645789
2005-01-01,1.8848612078546472
2005-01-02,1.9042886879769154
2005-01-03,1.9116610524726971
2005-01-04,1.9101766073328181
2005-01-05,1.8924113877980364
2005-01-06,1.9026609982917133
2005-01-07,1.9130687332745182
2005-01-08,1.9162504608445599
2005-01-09,1.9173641047680963
2005-01-10,1.9205034546376738
2005-01-11,1.9495311162632836
2005-01-12,1.9736645172467266
2005-01-13,1.9642772498817613
2005-01-14,1.940600593866473
2005-01-15,1.9240706356505812
2005-01-16,1.9330587998968398
2005-01-17,1.9370054230529772
2005-01-18,1.9171882486119223
2005-01-19,1.9101909890852342
2005-01-20,1.9012965762914755
2005-01-21,1.8912915483512236
2005-01-22,1.8807278367405258
2005-01-23,1.8948225658293538
2005-01-24,1.9091857924343503
2005-01-25,1.909898716698957
2005-01-26,1.9173728825739211
2005-01-27,1.8857614034310572
2005-01-28,1.84313320910307
2005-01-29,1.8280750350598045
2005-01-30,1.8255657488458574
2005-01-31,1.8273721592763272
2005-02-01,1.8474087077892485
2005-02-02,1.8657940523025665
2005-02-03,1.8906180907904455
2005-02-04,1.9145142726380695
2005-02-05,1.941436309338998
2005-02-06,1.9502585359304738
2005-02-07,1.9561354597489198
2005-02-08,1.977219433377938
2005-02-09,1.9756871748419993
2005-02-10,1.9541995545933804
2005-02-11,1.9377821359062897
2005-02-12,1.9128483295208887
2005-02-13,1.9173666553661393
2005-02-14,1.9177251801321054
2005-02-15,1.8847418415367114
2005-02-16,1.8742487219914863
2005-02-17,1.8794692127310955
2005-02-18,1.8838619573686015
2005-02-19,1.8890899711391922
2005-02-20,1.877156945536229
2005-02-21,1.8777633560834306
2005-02-22,1.885800931653718
2005-02-23,1.9037509407486004
2005-02-24,1.9148063579646015
2005-02-25,1.9063554424269522
2005-02-26,1.8966393471224925
2005-02-27,1.89089829112564
2005-02-28,1.8880568615810116
2005-03-01,1.896509739148248
2005-03-02,1.9121990296657962
2005-03-03,1.9232763396258814
2005-03-04,1.9218040698149648
2005-03-05,1.9107433328698549
2005-03-06,1.897278683755642
2005-03-07,1.9099941805504124
2005-03-08,1.9316293443565826
2005-03-09,1.9580936949020813
2005-03-10,1.9696775658273455
2005-03-11,1.9851059008506546
2005-03-12,2.0003722095532552
2005-03-13,1.9977382979403178
2005-03-14,1.977939895167324
2005-03-15,1.9657735015812972
2005-03-16,1.9504194617279154
2005-03-17,1.9451573735193586
2005-03-18,1.9432293085893824
2005-03-19,1.931604850228403
2005-03-20,1.9310085801103962
2005-03-21,1.9100604116719029
2005-03-22,1.8984051548447347
2005-03-23,1.9214808374685912
2005-03-24,1.9475087559783857
2005-03-25,1.949232957161031
2005-03-26,1.9543898399137096
2005-03-27,1.9362466873717974
2005-03-28,1.9021361393689207
2005-03-29,1.8969571929912938
2005-03-30,1.8994277082744377
2005-03-31,1.8966094455381968
2005-04-01,1.9025812754885463
2005-04-02,1.912522523963766
2005-04-03,1.9105320689981549
2005-04-04,1.924242178093399
2005-04-05,1.9380588779129995
2005-04-06,1.9406720101475659
2005-04-07,1.9507398384604135
2005-04-08,1.9473436517625595
2005-04-09,1.924775188852437
2005-04-10,1.9009099011973445
2005-04-11,1.882050520740573
2005-04-12,1.8564691939086182
2005-04-13,1.8326209658188795
2005-04-14,1.8384287031221722
2005-04-15,1.828676267646201
2005-04-16,1.820855314374064
2005-04-17,1.843828464129862
2005-04-18,1.8658693671062054
2005-04-19,1.8712593655177114
2005-04-20,1.8763640977053426
2005-04-21,1.8929610470345097
2005-04-22,1.9068689085704509
2005-04-23,1.9182465026137887
2005-04-24,1.9398941803319807
2005-04-25,1.9589458955387629
2005-04-26,1.9635369203713875
2005-04-27,1.9625669883089603
2005-04-28,1.94132416841146
2005-04-29,1.918017039069215
2005-04-30,1.9115833446930954
2005-05-01,1.8987421281463726
2005-05-02,1.8993694518562179
2005-05-03,1.889168186073651
2005-05-04,1.89434039190385
2005-05-05,1.894067803355634
2005-05-06,1.8707868203785651
2005-05-07,1.839749942753598
2005-05-08,1.830392828053571
2005-05-09,1.8285319109345732
2005-05-10,1.825990260876013
2005-05-11,1.8334314773072062
2005-05-12,1.853402457449617
2005-05-13,1.8715404778676192
2005-05-14,1.886506232039281
2005-05-15,1.8953577590445427
2005-05-16,1.89856722618764
2005-05-17,1.8873905401813735
2005-05-18,1.8633381193143408
2005-05-19,1.844395569376815
2005-05-20,1.8512113890879183
2005-05-21,1.8528097787130058
2005-05-22,1.871573330591798
2005-05-23,1.8840666005280828
2005-05-24,1.8919993271391087
2005-05-25,1.9051543621386426
2005-05-26,1.9419545302625532
2005-05-27,1.9608572309517516
2005-05-28,1.9619182304060443
2005-05-29,1.962254812992195
2005-05-30,1.9839780789759136
2005-05-31,1.9974427394636265
2005-06-01,1.9802486183054517
2005-06-02,1.9495085406485293
2005-06-03,1.9222438745203945
2005-06-04,1.9176613805811806
2005-06-05,1.9162487014625509
2005-06-06,1.937255539364596
2005-06-07,1.9560756758411806
2005-06-08,1.9668277418484206
2005-06-09,1.9913159316391666
2005-06-10,1.99926267215505
2005-06-11,1.9931552375417567
2005-06-12,2.007184175360951
2005-06-13,2.0077244969428967
2005-06-14,1.9990108918460892
2005-06-15,1.9708424415210888
2005-06-16,1.934523632790332
2005-06-17,1.9220223953437257
2005-06-18,1.905660612554542
2005-06-19,1.8840417705353358
2005-06-20,1.877370832774358
2005-06-21,1.876903181445327
2005-06-22,1.8644200891697322
2005-06-23,1.8386949124352934
2005-06-24,1.8354567014635998
2005-06-25,1.867764449688929
2005-06-26,1.8901332211411737
2005-06-27,1.9011860557604776
2005-06-28,1.8866930797639732
2005-06-29,1.8498837492783218
2005-06-30,1.8307177011778446
2005-07-01,1.826713263022266
2005-07-02,1.832354496834349
2005-07-03,1.8527700917169758
2005-07-04,1.8825099696005654
2005-07-05,1.8998845780624325
2005-07-06,1.9029612276499976
2005-07-07,1.9059995473056313
2005-07-08,1.9243199752539544
2005-07-09,1.9466114414297244
2005-07-10,1.9405333794117254
2005-07-11,1.9059748750423857
2005-07-12,1.8906042994577879
2005-07-13,1.8769180425182914
2005-07-14,1.8622242346171574
2005-07-15,1.8771359270412673
2005-07-16,1.883292786394241
2005-07-17,1.8951041977010357
2005-07-18,1.9121784988665451
2005-07-19,1.910158398596428
2005-07-20,1.9053247429759934
2005-07-21,1.8872963000114862
2005-07-22,1.8805786088123757
2005-07-23,1.880473095222256
2005-07-24,1.8877338453316432
2005-07-25,1.897381003719191
2005-07-26,1.9055609921443812
2005-07-27,1.9061255682074099
2005-07-28,1.9029680936928768
2005-07-29,1.9018364808967596
2005-07-30,1.9072722154916235
2005-07-31,1.9118475122388097
2005-08-01,1.9142223450625315
2005-08-02,1.9222227435099772
2005-08-03,1.9222315054332761
2005-08-04,1.9128734063394157
2005-08-05,1.8839146816609103
2005-08-06,1.8697132105385272
2005-08-07,1.8483940447911757
2005-08-08,1.8335748951287367
2005-08-09,1.8364008422348208
2005-08-10,1.8268595482079302
2005-08-11,1.8242164938680605
2005-08-12,1.8208224134934503
2005-08-13,1.808555141000359
2005-08-14,1.8140475607200657
2005-08-15,1.838065315704408
2005-08-16,1.8700788994134834
2005-08-17,1.8932745515088831
2005-08-18,1.867282502491731
2005-08-19,1.8405717910370307
2005-08-20,1.8360503775779269
2005-08-21,1.8459377002302468
2005-08-22,1.8513890557946184
2005-08-23,1.8540531234015158
2005-08-24,1.8651057456752231
2005-08-25,1.8743362658094442
2005-08-26,1.8582319510055338
2005-08-27,1.8473336877604487
2005-08-28,1.8425652861513633
2005-08-29,1.836402377968908
2005-08-30,1.8188550522038085
2005-08-31,1.8064282553194548
2005-09-01,1.8172953532799632
2005-09-02,1.8441049619635481
2005-09-03,1.8526686151326814
2005-09-04,1.8426802978239574
2005-09-05,1.8298472679424107
2005-09-06,1.8335499369221053
2005-09-07,1.832876994095592
2005-09-08,1.8335631828333798
2005-09-09,1.8206560993874796
2005-09-10,1.8092791312620196
2005-09-11,1.8441703106813057
2005-09-12,1.8720388830621142
2005-09-13,1.8948152283322015
2005-09-14,1.9105294500821894
2005-09-15,1.9025752839676215
2005-09-16,1.900260102854354
2005-09-17,1.9136987545257949
2005-09-18,1.926243113315449
2005-09-19,1.9331698430241786
2005-09-20,1.9442083786139588
2005-09-21,1.9273056725128057
2005-09-22,1.9129830179718983
2005-09-23,1.893500991221291
2005-09-24,1.8590873716437148
2005-09-25,1.8447975225691275
2005-09-26,1.8695838576377055
2005-09-27,1.8937437426470387
2005-09-28,1.9035222716808164
2005-09-29,1.8961471338116231
2005-09-30,1.8782834361269205
2005-10-01,1.856109790032011
2005-10-02,1.8376055568199665
2005-10-03,1.827330278834077
2005-10-04,1.8258765194860238
2005-10-05,1.8316900619210503
2005-10-06,1.8350555587442738
2005-10-07,1.841212467800241
2005-10-08,1.849639995156146
2005-10-09,1.8424560377054382
2005-10-10,1.8408908988076562
2005-10-11,1.8451805262265357
2005-10-12,1.8504965374806206
2005-10-13,1.8444526652061672
2005-10-14,1.8126001589890384
2005-10-15,1.7890464235387378
2005-10-16,1.8022720721731036
2005-10-17,1.8555899010689798
2005-10-18,1.8915395186011918
2005-10-19,1.9042953987885884
2005-10-20,1.8894686031719663
2005-10-21,1.8723719977422602
2005-10-22,1.8793549178812226
2005-10-23,1.875014829304884
2005-10-24,1.8656150653844823
2005-10-25,1.8606800542674888
2005-10-26,1.8433843233089315
2005-10-27,1.8469299174149754
2005-10-28,1.8653903343871163
2005-10-29,1.891176769180686
2005-10-30,1.9045053493650137
2005-10-31,1.8854374734427124
2005-11-01,1.8691659294398868
2005-11-02,1.8828072404049565
2005-11-03,1.9015169874331168
2005-11-04,1.89751462813858
2005-11-05,1.9086542099789474
2005-11-06,1.9481517433155153
2005-11-07,1.9669306197301357
2005-11-08,1.9382233521366603
2005-11-09,1.9140725315235783
2005-11-10,1.927257516829138
2005-11-11,1.9368918442535836
2005-11-12,1.9363964455468594
2005-11-13,1.9437750515891823
2005-11-14,1.9562267650224618
2005-11-15,1.952146612215975
2005-11-16,1.927495176605601
2005-11-17,1.9113391867313423
2005-11-18,1.922697448185203
2005-11-19,1.9300246845525593
2005-11-20,1.9301126723881166
2005-11-21,1.9366044644159341
2005-11-22,1.9431747927896654
2005-11-23,1.9467841995951507
2005-11-24,1.9506885154893596
2005-11-25,1.9735487898234934
2005-11-26,1.981157867053554
2005-11-27,1.9585040516633545
2005-11-28,1.9535071381572453
2005-11-29,1.9599578141599983
2005-11-30,1.959937498986838
2005-12-01,1.9741303181674605
2005-12-02,1.9869791834878041
2005-12-03,1.945746800213592
2005-12-04,1.9073041705109615
2005-12-05,1.8980847593696926
2005-12-06,1.9136670402254174
2005-12-07,1.9384114108213812
2005-12-08,1.9459671481432006
2005-12-09,1.9407769130516095
2005-12-10,1.9347320133962893
2005-12-11,1.91169906754228
2005-12-12,1.8894485524565299
2005-12-13,1.891042085693173
2005-12-14,1.8936609748518145
2005-12-15,1.8999125749493309
2005-12-16,1.9232651224296633
2005-12-17,1.928618700908965
2005-12-18,1.910537919556963
2005-12-19,1.8989151343502344
2005-12-20,1.8957481588076457
2005-12-21,1.8867023158736627
2005-12-22,1.8792660431126078
2005-12-23,1.8819057623858537
2005-12-24,1.877226532427536
2005-12-25,1.8604731452192638
2005-12-26,1.8623530887900233
2005-12-27,1.8749151846156413
2005-12-28,1.8719055945926042
2005-12-29,1.878446651006689
2005-12-30,1.8887222003749624
2005-12-31,1.8750484862831533
2006-01-01,1.849224083434644
2006-01-02,1.8237361103688474
