SimDate,Flow,TN,TP
2/13/2000 12:00,2.60499,1.79706,1.02245
2/14/2000 12:00,2.51406,1.80572,1.02669
2/15/2000 12:00,2.4503,1.81169,1.03229
2/16/2000 12:00,2.39333,1.82071,1.03726
2/17/2000 12:00,2.34724,1.83125,1.03981
2/18/2000 12:00,2.32406,1.83915,1.04019
2/19/2000 12:00,2.311,1.84348,1.0407
2/20/2000 12:00,2.29545,1.84591,1.04125
2/21/2000 12:00,2.2727,1.84694,1.04075
2/22/2000 12:00,2.23887,1.84595,1.03988
2/23/2000 12:00,2.19361,1.84413,1.03938
2/24/2000 12:00,2.14934,1.84262,1.0396
2/25/2000 12:00,2.10704,1.8424,1.04089
2/26/2000 12:00,2.06092,1.84407,1.04454
2/27/2000 12:00,2.00575,1.84899,1.05092
2/28/2000 12:00,1.94754,1.85726,1.05709
2/29/2000 12:00,1.90228,1.86539,1.06034
3/1/2000 12:00,1.86888,1.87059,1.05968
3/2/2000 12:00,1.85207,1.87168,1.05648
3/3/2000 12:00,1.8442,1.8701,1.05289
3/4/2000 12:00,1.83431,1.86773,1.04986
3/5/2000 12:00,1.83207,1.86547,1.04791
3/6/2000 12:00,1.82216,1.8647,1.04684
3/7/2000 12:00,1.80468,1.86516,1.04653
3/8/2000 12:00,1.78653,1.86628,1.04796
3/9/2000 12:00,1.76031,1.86894,1.05229
3/10/2000 12:00,1.72248,1.87459,1.05866
3/11/2000 12:00,1.67751,1.88279,1.06365
3/12/2000 12:00,1.63962,1.89082,1.06572
3/13/2000 12:00,1.61501,1.89611,1.06574
3/14/2000 12:00,1.60064,1.89914,1.06444
3/15/2000 12:00,1.59808,1.901,1.06176
3/16/2000 12:00,1.60888,1.90168,1.05707
3/17/2000 12:00,1.63074,1.89866,1.04158
3/18/2000 12:00,1.68819,1.88447,1.00615
3/19/2000 12:00,1.81256,1.84713,0.9859
3/20/2000 12:00,1.87061,1.83112,0.99515
3/21/2000 12:00,1.83527,1.84281,1.01355
3/22/2000 12:00,1.77419,1.85924,1.02683
3/23/2000 12:00,1.70966,1.86916,1.03767
3/24/2000 12:00,1.63522,1.87827,1.0474
3/25/2000 12:00,1.55812,1.88852,1.05449
3/26/2000 12:00,1.50057,1.89814,1.05024
3/27/2000 12:00,1.47425,1.89705,1.02886
3/28/2000 12:00,1.61553,1.88347,1.00271
3/29/2000 12:00,2.02056,1.93109,0.96624
3/30/2000 12:00,2.57273,2.04013,0.9487
3/31/2000 12:00,2.95415,2.04431,0.95159
4/1/2000 12:00,3.04138,1.9531,0.96174
4/2/2000 12:00,2.9037,1.88536,0.97363
4/3/2000 12:00,2.66325,1.85527,0.98181
4/4/2000 12:00,2.41098,1.84182,0.98913
4/5/2000 12:00,2.18371,1.83841,0.998
4/6/2000 12:00,1.97961,1.84156,1.00807
4/7/2000 12:00,1.79351,1.84849,1.01977
4/8/2000 12:00,1.64457,1.85882,1.03154
4/9/2000 12:00,1.53651,1.87212,1.04025
4/10/2000 12:00,1.45524,1.88558,1.04498
4/11/2000 12:00,1.38893,1.89613,1.04738
4/12/2000 12:00,1.34327,1.90355,1.02549
4/13/2000 12:00,1.3677,1.90072,0.92523
4/14/2000 12:00,1.80895,2.53946,0.86087
4/15/2000 12:00,2.86335,4.05116,0.83912
4/16/2000 12:00,4.34408,3.98034,0.85248
4/17/2000 12:00,5.91797,3.30564,0.87981
4/18/2000 12:00,7.23028,2.87229,0.89344
4/19/2000 12:00,7.64477,2.51357,0.89854
4/20/2000 12:00,7.24059,2.27407,0.90393
4/21/2000 12:00,6.32342,2.13624,0.90602
4/22/2000 12:00,5.22377,2.05169,0.90752
4/23/2000 12:00,4.27429,1.97964,0.91442
4/24/2000 12:00,3.50461,1.90635,0.92597
4/25/2000 12:00,2.94361,1.85413,0.94036
4/26/2000 12:00,2.52198,1.82733,0.95882
4/27/2000 12:00,2.17426,1.82088,0.97912
4/28/2000 12:00,1.89598,1.83018,0.99678
4/29/2000 12:00,1.70907,1.84681,1.00919
4/30/2000 12:00,1.59141,1.86258,1.01725
5/1/2000 12:00,1.50567,1.87491,1.02272
5/2/2000 12:00,1.437,1.88441,1.02809
5/3/2000 12:00,1.38149,1.89389,1.03451
5/4/2000 12:00,1.3311,1.90462,1.04047
5/5/2000 12:00,1.28577,1.91455,1.0443
5/6/2000 12:00,1.25006,1.92199,1.04577
5/7/2000 12:00,1.22199,1.92818,1.04545
5/8/2000 12:00,1.19798,1.93469,1.04373
5/9/2000 12:00,1.18211,1.94009,1.04108
5/10/2000 12:00,1.18141,1.94392,1.03916
5/11/2000 12:00,1.22061,1.95024,1.03746
5/12/2000 12:00,1.34868,1.96362,1.03452
5/13/2000 12:00,1.57591,1.97075,1.0328
5/14/2000 12:00,1.79106,1.94839,1.03202
5/15/2000 12:00,1.8644,1.91064,1.0325
5/16/2000 12:00,1.81716,1.88697,1.03032
5/17/2000 12:00,1.72926,1.88051,1.02325
5/18/2000 12:00,1.63839,1.87902,1.01701
5/19/2000 12:00,1.55287,1.87754,1.01704
5/20/2000 12:00,1.46778,1.87996,1.0225
5/21/2000 12:00,1.38628,1.88761,1.03015
5/22/2000 12:00,1.30783,1.89823,1.03771
5/23/2000 12:00,1.22925,1.90958,1.04547
